Date,Year,Month,Day,Repeat,ID,Transaction_ID_sub,Transaction_ID,Category,Quant,Price
2019/12/10,2019,12,10,1,1900616,1900616_1,1900616_1_1,a,1,1200
2019/12/10,2019,12,10,1,1900616,1900616_1,1900616_1_2,c,1,1800
2019/7/26,2019,7,26,2,1900616,1900616_2,1900616_2_1,a,1,1000
2019/7/26,2019,7,26,2,1900616,1900616_2,1900616_2_2,d,3,2500
2019/9/14,2019,9,14,1,1900617,1900617_1,1900617_1_1,c,1,1900
2019/9/14,2019,9,14,1,1900617,1900617_1,1900617_1_2,b,1,600
2019/3/10,2019,3,10,1,1900618,1900618_1,1900618_1_1,d,1,2500
2019/3/10,2019,3,10,1,1900618,1900618_1,1900618_1_2,c,2,1500
2019/4/20,2019,4,20,1,1900619,1900619_1,1900619_1_1,b,2,750
2019/5/25,2019,5,25,1,1900620,1900620_1,1900620_1_1,a,2,1200
2019/6/30,2019,6,30,1,1900621,1900621_1,1900621_1_1,a,1,1400
2019/10/29,2019,10,29,1,1900622,1900622_1,1900622_1_1,b,3,900
2019/1/3,2019,1,3,1,1900623,1900623_1,1900623_1_1,a,2,1000
2019/11/22,2019,11,22,1,1900624,1900624_1,1900624_1_1,d,2,2500
2019/6/28,2019,6,28,1,1900625,1900625_1,1900625_1_1,a,1,1000
2019/10/21,2019,10,21,1,1900626,1900626_1,1900626_1_1,d,1,2750
2019/2/21,2019,2,21,1,1900627,1900627_1,1900627_1_1,a,1,1400
2019/4/12,2019,4,12,1,1900628,1900628_1,1900628_1_1,b,3,750
2019/4/12,2019,4,12,1,1900628,1900628_1,1900628_1_2,a,1,1000
2019/7/14,2019,7,14,1,1900629,1900629_1,1900629_1_1,b,1,600
2019/5/26,2019,5,26,2,1900629,1900629_2,1900629_2_1,d,2,2750
2019/5/26,2019,5,26,2,1900629,1900629_2,1900629_2_2,a,2,1200
2019/11/27,2019,11,27,1,1900630,1900630_1,1900630_1_1,a,1,1200
2019/11/27,2019,11,27,1,1900630,1900630_1,1900630_1_2,b,2,600
2019/3/9,2019,3,9,2,1900630,1900630_2,1900630_2_1,d,2,2000
2019/1/2,2019,1,2,1,1900631,1900631_1,1900631_1_1,c,2,1750
2019/1/2,2019,1,2,1,1900631,1900631_1,1900631_1_2,a,1,1200
2019/6/21,2019,6,21,1,1900632,1900632_1,1900632_1_1,a,2,1000
2019/3/11,2019,3,11,1,1900633,1900633_1,1900633_1_1,d,1,2500
2019/6/3,2019,6,3,2,1900633,1900633_2,1900633_2_1,d,1,2500
2019/6/3,2019,6,3,2,1900633,1900633_2,1900633_2_2,c,1,1800
2019/8/26,2019,8,26,3,1900633,1900633_3,1900633_3_1,d,1,3000
2019/12/15,2019,12,15,1,1900634,1900634_1,1900634_1_1,b,2,750
2019/12/15,2019,12,15,1,1900634,1900634_1,1900634_1_2,d,2,2000
2019/2/25,2019,2,25,1,1900635,1900635_1,1900635_1_1,d,1,2500
2019/2/25,2019,2,25,1,1900635,1900635_1,1900635_1_2,b,2,600
2019/9/9,2019,9,9,2,1900635,1900635_2,1900635_2_1,d,1,2500
2019/9/9,2019,9,9,2,1900635,1900635_2,1900635_2_2,a,1,1000
2019/2/27,2019,2,27,3,1900635,1900635_3,1900635_3_1,b,1,600
2019/6/25,2019,6,25,1,1900636,1900636_1,1900636_1_1,b,1,600
2019/1/5,2019,1,5,1,1900637,1900637_1,1900637_1_1,b,1,600
2019/1/5,2019,1,5,1,1900637,1900637_1,1900637_1_2,d,1,2750
2019/8/23,2019,8,23,2,1900637,1900637_2,1900637_2_1,a,3,1600
2019/1/22,2019,1,22,1,1900638,1900638_1,1900638_1_1,d,2,2750
2019/6/29,2019,6,29,1,1900639,1900639_1,1900639_1_1,d,1,3000
2019/1/1,2019,1,1,2,1900639,1900639_2,1900639_2_1,d,1,3000
2019/1/1,2019,1,1,2,1900639,1900639_2,1900639_2_2,c,3,1800
2019/12/29,2019,12,29,1,1900640,1900640_1,1900640_1_1,c,1,1500
2019/12/29,2019,12,29,1,1900640,1900640_1,1900640_1_2,a,2,1200
2019/5/30,2019,5,30,1,1900641,1900641_1,1900641_1_1,a,2,1200
2019/6/1,2019,6,1,2,1900641,1900641_2,1900641_2_1,d,2,2000
2019/6/1,2019,6,1,2,1900641,1900641_2,1900641_2_2,b,1,800
2019/8/26,2019,8,26,1,1900642,1900642_1,1900642_1_1,b,2,600
2019/4/16,2019,4,16,2,1900642,1900642_2,1900642_2_1,c,3,1800
2019/3/23,2019,3,23,1,1900643,1900643_1,1900643_1_1,b,1,750
2019/3/23,2019,3,23,1,1900643,1900643_1,1900643_1_2,a,1,1200
2019/1/3,2019,1,3,1,1900644,1900644_1,1900644_1_1,d,3,2500
2019/5/2,2019,5,2,1,1900645,1900645_1,1900645_1_1,b,1,900
2019/5/2,2019,5,2,1,1900645,1900645_1,1900645_1_2,c,2,1900
2019/2/14,2019,2,14,2,1900645,1900645_2,1900645_2_1,b,1,750
2019/2/14,2019,2,14,2,1900645,1900645_2,1900645_2_2,d,1,2750
2019/8/26,2019,8,26,3,1900645,1900645_3,1900645_3_1,c,2,1800
2019/8/26,2019,8,26,3,1900645,1900645_3,1900645_3_2,b,2,600
2019/10/18,2019,10,18,1,1900646,1900646_1,1900646_1_1,c,2,1750
2019/10/18,2019,10,18,1,1900646,1900646_1,1900646_1_2,a,2,1200
2019/5/20,2019,5,20,1,1900647,1900647_1,1900647_1_1,a,1,1200
2019/5/20,2019,5,20,1,1900647,1900647_1,1900647_1_2,c,3,1900
2019/10/24,2019,10,24,2,1900647,1900647_2,1900647_2_1,b,1,750
2019/10/24,2019,10,24,2,1900647,1900647_2,1900647_2_2,c,2,1900
2019/9/7,2019,9,7,1,1900648,1900648_1,1900648_1_1,d,1,2500
2019/9/7,2019,9,7,1,1900648,1900648_1,1900648_1_2,c,1,1500
2019/12/12,2019,12,12,1,1900649,1900649_1,1900649_1_1,c,2,1900
2019/12/12,2019,12,12,1,1900649,1900649_1,1900649_1_2,b,1,600
2019/11/6,2019,11,6,1,1900650,1900650_1,1900650_1_1,d,1,3000
2019/11/6,2019,11,6,1,1900650,1900650_1,1900650_1_2,a,2,1000
2019/4/17,2019,4,17,2,1900650,1900650_2,1900650_2_1,d,1,2000
2019/4/17,2019,4,17,2,1900650,1900650_2,1900650_2_2,b,2,800
2019/10/17,2019,10,17,3,1900650,1900650_3,1900650_3_1,b,1,750
2019/11/30,2019,11,30,4,1900650,1900650_4,1900650_4_1,d,1,2500
2019/2/8,2019,2,8,1,1900651,1900651_1,1900651_1_1,b,2,600
2019/10/4,2019,10,4,1,1900652,1900652_1,1900652_1_1,c,1,1800
2019/10/4,2019,10,4,1,1900652,1900652_1,1900652_1_2,d,1,2750
2019/6/25,2019,6,25,2,1900652,1900652_2,1900652_2_1,b,1,750
2019/6/25,2019,6,25,2,1900652,1900652_2,1900652_2_2,a,1,1200
2019/9/20,2019,9,20,1,1900653,1900653_1,1900653_1_1,b,1,600
2019/9/20,2019,9,20,1,1900653,1900653_1,1900653_1_2,d,1,2000
2019/10/3,2019,10,3,2,1900653,1900653_2,1900653_2_1,c,1,1500
2019/10/3,2019,10,3,2,1900653,1900653_2,1900653_2_2,d,1,3000
2019/1/17,2019,1,17,1,1900654,1900654_1,1900654_1_1,d,1,2750
2019/1/9,2019,1,9,1,1900655,1900655_1,1900655_1_1,a,1,1200
2019/1/9,2019,1,9,1,1900655,1900655_1,1900655_1_2,d,1,3000
2019/11/17,2019,11,17,1,1900656,1900656_1,1900656_1_1,b,3,750
2019/7/12,2019,7,12,2,1900656,1900656_2,1900656_2_1,b,3,750
2019/1/28,2019,1,28,3,1900656,1900656_3,1900656_3_1,a,1,1000
2019/1/28,2019,1,28,3,1900656,1900656_3,1900656_3_2,b,2,750
2019/4/1,2019,4,1,1,1900657,1900657_1,1900657_1_1,d,2,2750
2019/7/25,2019,7,25,1,1900658,1900658_1,1900658_1_1,d,2,2750
2019/7/23,2019,7,23,2,1900658,1900658_2,1900658_2_1,c,3,1500
2019/7/23,2019,7,23,2,1900658,1900658_2,1900658_2_2,d,2,2750
2019/11/13,2019,11,13,1,1900659,1900659_1,1900659_1_1,c,1,1500
2019/11/13,2019,11,13,1,1900659,1900659_1,1900659_1_2,a,1,1200
2019/8/24,2019,8,24,1,1900660,1900660_1,1900660_1_1,b,1,750
2019/8/24,2019,8,24,1,1900660,1900660_1,1900660_1_2,a,1,1400
2019/11/27,2019,11,27,1,1900661,1900661_1,1900661_1_1,d,1,2000
2019/11/5,2019,11,5,1,1900662,1900662_1,1900662_1_1,b,2,750
2019/11/5,2019,11,5,1,1900662,1900662_1,1900662_1_2,a,2,1000
2019/8/26,2019,8,26,1,1900663,1900663_1,1900663_1_1,a,2,1200
2019/8/26,2019,8,26,1,1900663,1900663_1,1900663_1_2,b,1,750
2019/4/15,2019,4,15,1,1900664,1900664_1,1900664_1_1,a,3,1200
2019/7/28,2019,7,28,2,1900664,1900664_2,1900664_2_1,a,2,1000
2019/7/28,2019,7,28,2,1900664,1900664_2,1900664_2_2,d,1,2000
2019/3/18,2019,3,18,1,1900665,1900665_1,1900665_1_1,a,2,1600
2019/7/2,2019,7,2,1,1900666,1900666_1,1900666_1_1,a,1,1000
2019/7/5,2019,7,5,1,1900667,1900667_1,1900667_1_1,d,1,2500
2019/7/5,2019,7,5,1,1900667,1900667_1,1900667_1_2,a,1,1000
2019/12/23,2019,12,23,1,1900668,1900668_1,1900668_1_1,b,1,900
2019/12/23,2019,12,23,1,1900668,1900668_1,1900668_1_2,d,1,2000
2019/5/3,2019,5,3,1,1900669,1900669_1,1900669_1_1,d,1,2500
2019/5/3,2019,5,3,1,1900669,1900669_1,1900669_1_2,c,2,1750
2019/9/11,2019,9,11,2,1900669,1900669_2,1900669_2_1,d,1,3000
2019/11/12,2019,11,12,1,1900670,1900670_1,1900670_1_1,b,2,750
2019/11/12,2019,11,12,1,1900670,1900670_1,1900670_1_2,a,1,1000
2019/8/16,2019,8,16,2,1900670,1900670_2,1900670_2_1,d,1,2500
2019/8/16,2019,8,16,2,1900670,1900670_2,1900670_2_2,a,1,1600
2019/12/26,2019,12,26,3,1900670,1900670_3,1900670_3_1,b,1,800
2019/7/30,2019,7,30,4,1900670,1900670_4,1900670_4_1,c,3,1500
2019/7/30,2019,7,30,4,1900670,1900670_4,1900670_4_2,d,1,2500
2019/5/16,2019,5,16,5,1900670,1900670_5,1900670_5_1,d,1,2500
2019/5/16,2019,5,16,5,1900670,1900670_5,1900670_5_2,a,3,1400
2019/4/25,2019,4,25,1,1900671,1900671_1,1900671_1_1,a,1,1000
2019/10/6,2019,10,6,1,1900672,1900672_1,1900672_1_1,b,1,800
2019/2/12,2019,2,12,2,1900672,1900672_2,1900672_2_1,b,1,600
2019/7/28,2019,7,28,1,1900673,1900673_1,1900673_1_1,a,1,1400
2019/7/28,2019,7,28,1,1900673,1900673_1,1900673_1_2,c,2,1750
2019/10/1,2019,10,1,1,1900674,1900674_1,1900674_1_1,b,2,600
2019/4/15,2019,4,15,1,1900675,1900675_1,1900675_1_1,d,1,2000
2019/1/1,2019,1,1,2,1900675,1900675_2,1900675_2_1,b,1,750
2019/8/7,2019,8,7,3,1900675,1900675_3,1900675_3_1,c,2,1750
2019/8/7,2019,8,7,3,1900675,1900675_3,1900675_3_2,d,1,2000
2019/10/12,2019,10,12,4,1900675,1900675_4,1900675_4_1,c,2,1900
2019/10/12,2019,10,12,4,1900675,1900675_4,1900675_4_2,a,1,1000
2019/4/14,2019,4,14,5,1900675,1900675_5,1900675_5_1,b,1,800
2019/10/11,2019,10,11,1,1900676,1900676_1,1900676_1_1,b,1,800
2019/5/24,2019,5,24,1,1900677,1900677_1,1900677_1_1,a,1,1400
2019/5/24,2019,5,24,1,1900677,1900677_1,1900677_1_2,c,2,1500
2019/9/12,2019,9,12,1,1900678,1900678_1,1900678_1_1,a,2,1000
2019/9/12,2019,9,12,1,1900678,1900678_1,1900678_1_2,c,2,1800
2019/4/4,2019,4,4,1,1900679,1900679_1,1900679_1_1,b,3,750
2019/4/4,2019,4,4,1,1900679,1900679_1,1900679_1_2,d,1,2500
2019/9/30,2019,9,30,2,1900679,1900679_2,1900679_2_1,c,1,1500
2019/4/15,2019,4,15,1,1900680,1900680_1,1900680_1_1,a,1,1000
2019/11/9,2019,11,9,1,1900681,1900681_1,1900681_1_1,d,3,2000
2019/11/9,2019,11,9,1,1900681,1900681_1,1900681_1_2,a,2,1200
2019/1/25,2019,1,25,1,1900682,1900682_1,1900682_1_1,a,1,1000
2019/5/24,2019,5,24,1,1900683,1900683_1,1900683_1_1,b,2,600
2019/5/24,2019,5,24,1,1900683,1900683_1,1900683_1_2,a,2,1000
2019/10/22,2019,10,22,2,1900683,1900683_2,1900683_2_1,b,2,600
2019/5/28,2019,5,28,1,1900684,1900684_1,1900684_1_1,b,2,800
2019/4/17,2019,4,17,1,1900685,1900685_1,1900685_1_1,b,1,750
2019/10/28,2019,10,28,1,1900686,1900686_1,1900686_1_1,b,1,750
2019/10/28,2019,10,28,1,1900686,1900686_1,1900686_1_2,c,1,1500
2019/3/30,2019,3,30,2,1900686,1900686_2,1900686_2_1,c,2,1500
2019/3/30,2019,3,30,2,1900686,1900686_2,1900686_2_2,d,1,2500
2019/7/16,2019,7,16,3,1900686,1900686_3,1900686_3_1,c,1,1500
2019/7/16,2019,7,16,3,1900686,1900686_3,1900686_3_2,d,2,2750
2019/7/24,2019,7,24,4,1900686,1900686_4,1900686_4_1,a,2,1200
2019/7/24,2019,7,24,4,1900686,1900686_4,1900686_4_2,b,1,800
2019/8/11,2019,8,11,5,1900686,1900686_5,1900686_5_1,b,3,600
2019/8/11,2019,8,11,5,1900686,1900686_5,1900686_5_2,d,2,2500
2019/5/29,2019,5,29,6,1900686,1900686_6,1900686_6_1,c,1,1500
2019/5/29,2019,5,29,6,1900686,1900686_6,1900686_6_2,b,1,900
2019/7/16,2019,7,16,7,1900686,1900686_7,1900686_7_1,b,1,750
2019/9/14,2019,9,14,8,1900686,1900686_8,1900686_8_1,c,1,1750
2019/11/13,2019,11,13,1,1900687,1900687_1,1900687_1_1,d,3,3000
2019/11/13,2019,11,13,1,1900687,1900687_1,1900687_1_2,a,2,1200
2019/2/1,2019,2,1,2,1900687,1900687_2,1900687_2_1,b,2,900
2019/2/1,2019,2,1,2,1900687,1900687_2,1900687_2_2,d,1,2500
2019/6/12,2019,6,12,3,1900687,1900687_3,1900687_3_1,a,2,1000
2019/2/27,2019,2,27,1,1900688,1900688_1,1900688_1_1,a,1,1000
2019/2/27,2019,2,27,1,1900688,1900688_1,1900688_1_2,b,2,600
2019/4/7,2019,4,7,2,1900688,1900688_2,1900688_2_1,b,1,900
2019/7/15,2019,7,15,1,1900689,1900689_1,1900689_1_1,b,3,900
2019/7/15,2019,7,15,1,1900689,1900689_1,1900689_1_2,a,2,1000
2019/12/26,2019,12,26,2,1900689,1900689_2,1900689_2_1,c,1,1500
2019/7/5,2019,7,5,1,1900690,1900690_1,1900690_1_1,c,1,1800
2019/4/9,2019,4,9,1,1900691,1900691_1,1900691_1_1,a,1,1200
2019/6/29,2019,6,29,2,1900691,1900691_2,1900691_2_1,b,3,750
2019/5/20,2019,5,20,1,1900692,1900692_1,1900692_1_1,a,2,1000
2019/11/15,2019,11,15,1,1900693,1900693_1,1900693_1_1,c,1,1900
2019/11/15,2019,11,15,1,1900693,1900693_1,1900693_1_2,b,3,750
2019/3/30,2019,3,30,2,1900693,1900693_2,1900693_2_1,b,3,900
2019/2/6,2019,2,6,1,1900694,1900694_1,1900694_1_1,c,1,1800
2019/6/8,2019,6,8,2,1900694,1900694_2,1900694_2_1,c,2,1750
2019/6/8,2019,6,8,2,1900694,1900694_2,1900694_2_2,b,1,750
2019/11/25,2019,11,25,1,1900695,1900695_1,1900695_1_1,d,2,3000
2019/11/25,2019,11,25,1,1900695,1900695_1,1900695_1_2,b,2,800
2019/11/22,2019,11,22,1,1900696,1900696_1,1900696_1_1,d,2,3000
2019/8/2,2019,8,2,2,1900696,1900696_2,1900696_2_1,b,1,900
2019/8/2,2019,8,2,2,1900696,1900696_2,1900696_2_2,c,2,1500
2019/6/8,2019,6,8,3,1900696,1900696_3,1900696_3_1,c,2,1500
2019/6/8,2019,6,8,3,1900696,1900696_3,1900696_3_2,d,1,3000
2019/12/9,2019,12,9,1,1900697,1900697_1,1900697_1_1,a,2,1000
2019/7/23,2019,7,23,1,1900698,1900698_1,1900698_1_1,b,1,600
2019/7/23,2019,7,23,1,1900698,1900698_1,1900698_1_2,c,1,1750
2019/2/15,2019,2,15,1,1900699,1900699_1,1900699_1_1,d,2,2500
2019/12/19,2019,12,19,2,1900699,1900699_2,1900699_2_1,b,2,800
2019/1/11,2019,1,11,3,1900699,1900699_3,1900699_3_1,b,1,900
2019/1/11,2019,1,11,3,1900699,1900699_3,1900699_3_2,a,3,1200
2019/11/1,2019,11,1,4,1900699,1900699_4,1900699_4_1,c,1,1750
2019/11/1,2019,11,1,4,1900699,1900699_4,1900699_4_2,a,2,1200
2019/8/23,2019,8,23,1,1900700,1900700_1,1900700_1_1,a,2,1000
2019/8/23,2019,8,23,1,1900700,1900700_1,1900700_1_2,d,1,2500
2019/3/1,2019,3,1,1,1900701,1900701_1,1900701_1_1,a,1,1200
2019/3/1,2019,3,1,1,1900701,1900701_1,1900701_1_2,c,1,1800
2019/7/6,2019,7,6,1,1900702,1900702_1,1900702_1_1,b,1,750
2019/7/6,2019,7,6,1,1900702,1900702_1,1900702_1_2,a,1,1000
2019/8/26,2019,8,26,1,1900703,1900703_1,1900703_1_1,b,1,600
2019/3/10,2019,3,10,1,1900704,1900704_1,1900704_1_1,d,1,3000
2019/3/10,2019,3,10,1,1900704,1900704_1,1900704_1_2,b,1,750
2019/6/14,2019,6,14,2,1900704,1900704_2,1900704_2_1,c,2,1500
2019/1/22,2019,1,22,1,1900705,1900705_1,1900705_1_1,b,1,600
2019/1/22,2019,1,22,1,1900705,1900705_1,1900705_1_2,d,1,2000
2019/6/17,2019,6,17,1,1900706,1900706_1,1900706_1_1,c,2,1500
2019/6/17,2019,6,17,1,1900706,1900706_1,1900706_1_2,b,2,600
2019/5/6,2019,5,6,2,1900706,1900706_2,1900706_2_1,c,3,1500
2019/5/6,2019,5,6,2,1900706,1900706_2,1900706_2_2,a,1,1000
2019/5/8,2019,5,8,3,1900706,1900706_3,1900706_3_1,d,3,2500
2019/5/8,2019,5,8,3,1900706,1900706_3,1900706_3_2,a,1,1200
2019/12/15,2019,12,15,4,1900706,1900706_4,1900706_4_1,b,1,750
2019/7/11,2019,7,11,5,1900706,1900706_5,1900706_5_1,b,1,800
2019/6/14,2019,6,14,1,1900707,1900707_1,1900707_1_1,a,1,1600
2019/6/17,2019,6,17,1,1900708,1900708_1,1900708_1_1,b,1,600
2019/1/5,2019,1,5,2,1900708,1900708_2,1900708_2_1,c,1,1500
2019/1/5,2019,1,5,2,1900708,1900708_2,1900708_2_2,a,1,1000
2019/3/2,2019,3,2,3,1900708,1900708_3,1900708_3_1,c,1,1500
2019/3/3,2019,3,3,4,1900708,1900708_4,1900708_4_1,c,1,1750
2019/3/3,2019,3,3,4,1900708,1900708_4,1900708_4_2,a,1,1000
2019/12/13,2019,12,13,5,1900708,1900708_5,1900708_5_1,b,1,750
2019/12/13,2019,12,13,5,1900708,1900708_5,1900708_5_2,d,2,3000
2019/7/7,2019,7,7,6,1900708,1900708_6,1900708_6_1,b,1,750
2019/9/16,2019,9,16,7,1900708,1900708_7,1900708_7_1,c,1,1500
2019/5/8,2019,5,8,1,1900709,1900709_1,1900709_1_1,c,1,1800
2019/5/8,2019,5,8,1,1900709,1900709_1,1900709_1_2,b,1,600
2019/3/3,2019,3,3,1,1900710,1900710_1,1900710_1_1,d,1,2000
2019/11/15,2019,11,15,2,1900710,1900710_2,1900710_2_1,b,1,750
2019/11/15,2019,11,15,2,1900710,1900710_2,1900710_2_2,a,1,1200
2019/2/9,2019,2,9,1,1900711,1900711_1,1900711_1_1,a,1,1200
2019/2/9,2019,2,9,1,1900711,1900711_1,1900711_1_2,b,1,750
2019/5/19,2019,5,19,1,1900712,1900712_1,1900712_1_1,b,1,600
2019/2/9,2019,2,9,1,1900713,1900713_1,1900713_1_1,d,1,2000
2019/2/9,2019,2,9,1,1900713,1900713_1,1900713_1_2,c,2,1900
2019/11/12,2019,11,12,1,1900714,1900714_1,1900714_1_1,a,2,1600
2019/1/6,2019,1,6,1,1900715,1900715_1,1900715_1_1,d,3,2500
2019/10/21,2019,10,21,2,1900715,1900715_2,1900715_2_1,d,2,2000
2019/10/21,2019,10,21,2,1900715,1900715_2,1900715_2_2,a,1,1200
2019/11/26,2019,11,26,3,1900715,1900715_3,1900715_3_1,a,3,1000
2019/11/26,2019,11,26,3,1900715,1900715_3,1900715_3_2,c,1,1800
2019/7/9,2019,7,9,4,1900715,1900715_4,1900715_4_1,b,2,900
2019/4/16,2019,4,16,5,1900715,1900715_5,1900715_5_1,b,1,750
2019/6/25,2019,6,25,6,1900715,1900715_6,1900715_6_1,b,3,800
2019/5/14,2019,5,14,7,1900715,1900715_7,1900715_7_1,b,1,750
2019/5/14,2019,5,14,7,1900715,1900715_7,1900715_7_2,d,2,2500
2019/3/6,2019,3,6,8,1900715,1900715_8,1900715_8_1,d,3,2500
2019/8/29,2019,8,29,1,1900716,1900716_1,1900716_1_1,c,1,1500
2019/7/25,2019,7,25,2,1900716,1900716_2,1900716_2_1,b,1,750
2019/3/1,2019,3,1,3,1900716,1900716_3,1900716_3_1,d,1,2500
2019/3/1,2019,3,1,3,1900716,1900716_3,1900716_3_2,a,1,1000
2019/4/19,2019,4,19,1,1900717,1900717_1,1900717_1_1,d,2,2500
2019/4/19,2019,4,19,1,1900717,1900717_1,1900717_1_2,c,3,1500
2019/6/14,2019,6,14,2,1900717,1900717_2,1900717_2_1,c,3,1750
2019/6/14,2019,6,14,2,1900717,1900717_2,1900717_2_2,a,1,1400
2019/5/13,2019,5,13,1,1900718,1900718_1,1900718_1_1,b,2,600
2019/5/22,2019,5,22,2,1900718,1900718_2,1900718_2_1,c,1,1750
2019/5/22,2019,5,22,2,1900718,1900718_2,1900718_2_2,d,1,2000
2019/12/3,2019,12,3,1,1900719,1900719_1,1900719_1_1,a,2,1200
2019/12/3,2019,12,3,1,1900719,1900719_1,1900719_1_2,b,1,600
2019/10/30,2019,10,30,2,1900719,1900719_2,1900719_2_1,d,1,2500
2019/6/4,2019,6,4,3,1900719,1900719_3,1900719_3_1,b,1,600
2019/6/4,2019,6,4,3,1900719,1900719_3,1900719_3_2,c,1,1500
2019/7/20,2019,7,20,4,1900719,1900719_4,1900719_4_1,b,2,800
2019/7/20,2019,7,20,4,1900719,1900719_4,1900719_4_2,a,2,1200
2019/3/27,2019,3,27,1,1900720,1900720_1,1900720_1_1,b,1,800
2019/5/23,2019,5,23,1,1900721,1900721_1,1900721_1_1,a,1,1200
2019/10/18,2019,10,18,1,1900722,1900722_1,1900722_1_1,c,2,1800
2019/3/9,2019,3,9,1,1900723,1900723_1,1900723_1_1,d,1,2750
2019/3/9,2019,3,9,1,1900723,1900723_1,1900723_1_2,b,3,600
2019/9/15,2019,9,15,1,1900724,1900724_1,1900724_1_1,b,1,600
2019/4/6,2019,4,6,1,1900725,1900725_1,1900725_1_1,d,1,2500
2019/5/25,2019,5,25,1,1900726,1900726_1,1900726_1_1,a,1,1200
2019/12/11,2019,12,11,1,1900727,1900727_1,1900727_1_1,c,2,1800
2019/12/11,2019,12,11,1,1900727,1900727_1,1900727_1_2,d,1,2000
2019/9/26,2019,9,26,1,1900728,1900728_1,1900728_1_1,b,2,750
2019/9/26,2019,9,26,1,1900728,1900728_1,1900728_1_2,d,2,2000
2019/9/11,2019,9,11,1,1900729,1900729_1,1900729_1_1,b,1,800
2019/7/12,2019,7,12,1,1900730,1900730_1,1900730_1_1,d,1,2000
2019/7/12,2019,7,12,1,1900730,1900730_1,1900730_1_2,c,1,1750
2019/7/8,2019,7,8,1,1900731,1900731_1,1900731_1_1,b,1,600
2019/7/8,2019,7,8,1,1900731,1900731_1,1900731_1_2,d,1,2000
2019/7/19,2019,7,19,1,1900732,1900732_1,1900732_1_1,c,1,1750
2019/7/19,2019,7,19,1,1900732,1900732_1,1900732_1_2,b,1,600
2019/6/20,2019,6,20,1,1900733,1900733_1,1900733_1_1,d,2,2000
2019/5/3,2019,5,3,1,1900734,1900734_1,1900734_1_1,b,2,600
2019/5/3,2019,5,3,1,1900734,1900734_1,1900734_1_2,a,1,1200
2019/8/21,2019,8,21,2,1900734,1900734_2,1900734_2_1,b,2,600
2019/3/25,2019,3,25,1,1900735,1900735_1,1900735_1_1,b,2,750
2019/3/25,2019,3,25,1,1900735,1900735_1,1900735_1_2,c,1,1750
2019/7/18,2019,7,18,2,1900735,1900735_2,1900735_2_1,c,2,1500
2019/9/30,2019,9,30,1,1900736,1900736_1,1900736_1_1,a,1,1000
2019/11/12,2019,11,12,2,1900736,1900736_2,1900736_2_1,a,1,1000
2019/3/6,2019,3,6,1,1900737,1900737_1,1900737_1_1,c,1,1500
2019/2/2,2019,2,2,1,1900738,1900738_1,1900738_1_1,b,1,750
2019/7/18,2019,7,18,1,1900739,1900739_1,1900739_1_1,b,1,750
2019/6/10,2019,6,10,1,1900740,1900740_1,1900740_1_1,b,2,600
2019/6/10,2019,6,10,1,1900740,1900740_1,1900740_1_2,c,3,1750
2019/9/1,2019,9,1,1,1900741,1900741_1,1900741_1_1,b,2,750
2019/9/1,2019,9,1,1,1900741,1900741_1,1900741_1_2,c,1,1800
2019/1/27,2019,1,27,2,1900741,1900741_2,1900741_2_1,c,2,1500
2019/8/2,2019,8,2,1,1900742,1900742_1,1900742_1_1,b,2,600
2019/8/2,2019,8,2,1,1900742,1900742_1,1900742_1_2,d,1,2500
2019/11/21,2019,11,21,1,1900743,1900743_1,1900743_1_1,d,1,2750
2019/6/6,2019,6,6,2,1900743,1900743_2,1900743_2_1,a,1,1200
2019/6/9,2019,6,9,3,1900743,1900743_3,1900743_3_1,a,3,1600
2019/2/3,2019,2,3,4,1900743,1900743_4,1900743_4_1,a,1,1200
2019/2/20,2019,2,20,5,1900743,1900743_5,1900743_5_1,b,2,600
2019/2/20,2019,2,20,5,1900743,1900743_5,1900743_5_2,c,2,1800
2019/3/8,2019,3,8,1,1900744,1900744_1,1900744_1_1,b,3,900
2019/11/2,2019,11,2,1,1900745,1900745_1,1900745_1_1,a,1,1000
2019/11/2,2019,11,2,1,1900745,1900745_1,1900745_1_2,c,1,1750
2019/7/8,2019,7,8,1,1900746,1900746_1,1900746_1_1,b,2,600
2019/4/5,2019,4,5,2,1900746,1900746_2,1900746_2_1,b,2,750
2019/4/5,2019,4,5,2,1900746,1900746_2,1900746_2_2,c,1,1750
2019/8/8,2019,8,8,3,1900746,1900746_3,1900746_3_1,c,2,1800
2019/3/6,2019,3,6,4,1900746,1900746_4,1900746_4_1,a,1,1400
2019/3/6,2019,3,6,4,1900746,1900746_4,1900746_4_2,d,3,2750
2019/4/20,2019,4,20,5,1900746,1900746_5,1900746_5_1,a,1,1200
2019/9/29,2019,9,29,1,1900747,1900747_1,1900747_1_1,b,1,750
2019/3/16,2019,3,16,1,1900748,1900748_1,1900748_1_1,d,1,2000
2019/3/16,2019,3,16,1,1900748,1900748_1,1900748_1_2,c,2,1500
2019/6/13,2019,6,13,2,1900748,1900748_2,1900748_2_1,b,1,600
2019/11/5,2019,11,5,3,1900748,1900748_3,1900748_3_1,b,1,750
2019/11/5,2019,11,5,3,1900748,1900748_3,1900748_3_2,d,2,2000
2019/3/3,2019,3,3,1,1900749,1900749_1,1900749_1_1,d,1,2750
